,PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,AgeImputed,EmbarkedImputed,CabinImputed,male,Embarked_C,Embarked_Q,Embarked_S,Embarked_missing,Embarked_nan,Cabin_number,Cabin_letter_C,Cabin_letter_Q,Cabin_letter_S,Cabin_letter_m,Cabin_letter_nan
837,838,0,3,28.0,0,0,8.05,True,False,True,True,0,0,1,0,0,,0,0,1,0,0
838,839,1,3,32.0,0,0,56.4958,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
839,840,1,1,28.0,0,0,29.7,True,False,False,True,1,0,0,0,0,,1,0,0,0,0
840,841,0,3,20.0,0,0,7.925,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
841,842,0,2,16.0,0,0,10.5,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
842,843,1,1,30.0,0,0,31.0,False,False,True,False,1,0,0,0,0,,1,0,0,0,0
843,844,0,3,34.5,0,0,6.4375,False,False,True,True,1,0,0,0,0,,1,0,0,0,0
844,845,0,3,17.0,0,0,8.6625,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
845,846,0,3,42.0,0,0,7.55,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
846,847,0,3,28.0,8,2,69.55,True,False,True,True,0,0,1,0,0,,0,0,1,0,0
847,848,0,3,35.0,0,0,7.8958,False,False,True,True,1,0,0,0,0,,1,0,0,0,0
848,849,0,2,28.0,0,1,33.0,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
849,850,1,1,28.0,1,0,89.1042,True,False,False,False,1,0,0,0,0,,1,0,0,0,0
850,851,0,3,4.0,4,2,31.275,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
851,852,0,3,74.0,0,0,7.775,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
852,853,0,3,9.0,1,1,15.2458,False,False,True,False,1,0,0,0,0,,1,0,0,0,0
853,854,1,1,16.0,0,1,39.4,False,False,False,False,0,0,1,0,0,,0,0,1,0,0
854,855,0,2,44.0,1,0,26.0,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
855,856,1,3,18.0,0,1,9.35,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
856,857,1,1,45.0,1,1,164.8667,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
857,858,1,1,51.0,0,0,26.55,False,False,False,True,0,0,1,0,0,,0,0,1,0,0
858,859,1,3,24.0,0,3,19.2583,False,False,True,False,1,0,0,0,0,,1,0,0,0,0
859,860,0,3,28.0,0,0,7.2292,True,False,True,True,1,0,0,0,0,,1,0,0,0,0
860,861,0,3,41.0,2,0,14.1083,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
861,862,0,2,21.0,1,0,11.5,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
862,863,1,1,48.0,0,0,25.9292,False,False,False,False,0,0,1,0,0,,0,0,1,0,0
863,864,0,3,28.0,8,2,69.55,True,False,True,False,0,0,1,0,0,,0,0,1,0,0
864,865,0,2,24.0,0,0,13.0,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
865,866,1,2,42.0,0,0,13.0,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
866,867,1,2,27.0,1,0,13.8583,False,False,True,False,1,0,0,0,0,,1,0,0,0,0
867,868,0,1,31.0,0,0,50.4958,False,False,False,True,0,0,1,0,0,,0,0,1,0,0
868,869,0,3,28.0,0,0,9.5,True,False,True,True,0,0,1,0,0,,0,0,1,0,0
869,870,1,3,4.0,1,1,11.1333,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
870,871,0,3,26.0,0,0,7.8958,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
871,872,1,1,47.0,1,1,52.5542,False,False,False,False,0,0,1,0,0,,0,0,1,0,0
872,873,0,1,33.0,0,0,5.0,False,False,False,True,0,0,1,0,0,,0,0,1,0,0
873,874,0,3,47.0,0,0,9.0,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
874,875,1,2,28.0,1,0,24.0,False,False,True,False,1,0,0,0,0,,1,0,0,0,0
875,876,1,3,15.0,0,0,7.225,False,False,True,False,1,0,0,0,0,,1,0,0,0,0
876,877,0,3,20.0,0,0,9.8458,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
877,878,0,3,19.0,0,0,7.8958,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
878,879,0,3,28.0,0,0,7.8958,True,False,True,True,0,0,1,0,0,,0,0,1,0,0
879,880,1,1,56.0,0,1,83.1583,False,False,False,False,1,0,0,0,0,,1,0,0,0,0
880,881,1,2,25.0,0,1,26.0,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
881,882,0,3,33.0,0,0,7.8958,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
882,883,0,3,22.0,0,0,10.5167,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
883,884,0,2,28.0,0,0,10.5,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
884,885,0,3,25.0,0,0,7.05,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
885,886,0,3,39.0,0,5,29.125,False,False,True,False,0,1,0,0,0,,0,1,0,0,0
886,887,0,2,27.0,0,0,13.0,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
887,888,1,1,19.0,0,0,30.0,False,False,False,False,0,0,1,0,0,,0,0,1,0,0
888,889,0,3,28.0,1,2,23.45,True,False,True,False,0,0,1,0,0,,0,0,1,0,0
889,890,1,1,26.0,0,0,30.0,False,False,False,True,1,0,0,0,0,,1,0,0,0,0
890,891,0,3,32.0,0,0,7.75,False,False,True,True,0,1,0,0,0,,0,1,0,0,0
