id,title,labels,fold
12015715,The efficacy of magnetic resonance imaging and ultrasound in detecting disruptions of the forearm interosseous membrane: a cadaver study.,Adult	Cadaver	Dissection	Female	Forearm	Forearm Injuries	Humans	Magnetic Resonance Imaging	Male	Membranes	Middle Aged	Sensitivity and Specificity	Ultrasonography,10
21262346,Mitochondrial complex I impairment in leukocytes from type 2 diabetic patients.,"Diabetes Mellitus, Type 2	Electron Transport Complex I	Humans	Leukocytes	Middle Aged	Mitochondria	Oxidative Stress	Oxygen	Reactive Oxygen Species	Rotenone",10
8290672,Psychotherapeutic Medications Development Program (PMDP).,Humans	Mental Disorders	National Institute of Mental Health (U.S.)	Psychotropic Drugs	United States,10
24115818,Inflammatory bowel disease serology in Asia and the West.,"Adolescent	Adult	Analysis of Variance	Antibodies	Antibodies, Antineutrophil Cytoplasmic	Asian Continental Ancestry Group	Australia	Biomarkers	Case-Control Studies	Chi-Square Distribution	China	Colitis, Ulcerative	Crohn Disease	European Continental Ancestry Group	Female	Humans	Male	Middle Aged	Polysaccharides	Prevalence	Saccharomyces cerevisiae	Seroepidemiologic Studies	Young Adult",10
8157526,Effects of dietary insulin-like growth factor I on growth and insulin-like growth factor receptors in neonatal calf intestine.,"Animal Feed	Animals	Animals, Newborn	Binding, Competitive	Cattle	Colostrum	Diet	Insulin-Like Growth Factor I	Insulin-Like Growth Factor II	Intestines	Male	Microsomes	Receptors, Somatomedin	Recombinant Proteins",10
9708501,Quantitation of presynaptic cardiac sympathetic function with carbon-11-meta-hydroxyephedrine.,"Adrenergic Uptake Inhibitors	Animals	Capillary Permeability	Carbon Radioisotopes	Contrast Media	Coronary Circulation	Desipramine	Dogs	Ephedrine	Feasibility Studies	Heart	Male	Models, Cardiovascular	Rats	Rats, Sprague-Dawley	Sympathetic Nervous System	Tomography, Emission-Computed",10
2072100,Activation and inactivation of oxytocin and vasopressin release from isolated nerve endings (neurosecretosomes) of the rat neurohypophysis.,"Animals	Calcium	Calcium Channel Blockers	Gallopamil	Ionomycin	Kinetics	Male	Membrane Potentials	Nerve Endings	Oxytocin	Pituitary Gland, Posterior	Rats	Rats, Inbred Strains	Vasopressins	Veratridine",10
6112858,[Comments on the problem of treatment of ipsilateral combined fractures at the coxal end of the femur and shaft of the femur (author's transl)].,"Adult	Aged	Bone Nails	Female	Femoral Fractures	Femoral Neck Fractures	Fracture Fixation, Internal	Fracture Fixation, Intramedullary	Humans	Male	Middle Aged",10
15319528,Altered apoptotic response and different liver structure during liver regeneration in FGF-2-deficient mice.,"Animals	Antigens, CD95	Apoptosis	Caspase 3	Caspases	Cell Size	Endoplasmic Reticulum	Fas Ligand Protein	Fibroblast Growth Factor 2	Gene Expression	Hepatectomy	Hepatocytes	Liver	Liver Regeneration	Membrane Glycoproteins	Mice	Mice, Mutant Strains	Mitochondria	Proto-Oncogene Proteins c-bcl-2	RNA, Messenger	Tumor Necrosis Factor-alpha	bcl-2-Associated X Protein	bcl-X Protein",10
1811363,Diagnostic dilemma and therapeutic non-compliance in a case of intracranial tuberculoma.,"Adult	Antitubercular Agents	Ciprofloxacin	Drug Resistance, Microbial	Female	Humans	Mycobacterium tuberculosis	Tomography, X-Ray Computed	Treatment Refusal	Tuberculoma, Intracranial",10
3416497,Dose-response effects of chronic methylphenidate administration on late event-related potentials in attention deficit disorder.,"Adolescent	Age Factors	Attention Deficit Disorder with Hyperactivity	Child	Dose-Response Relationship, Drug	Double-Blind Method	Drug Evaluation	Evoked Potentials, Auditory	Humans	Methylphenidate	Prospective Studies",10
3021908,Changes in the expression of beta and gamma actins during differentiation of PC12 cells.,"Actins	Adrenal Gland Neoplasms	Animals	Axons	Bucladesine	Cell Differentiation	Cell Line	Electrophoresis, Polyacrylamide Gel	Isoelectric Focusing	Nerve Growth Factors	Pheochromocytoma	Rats",10
2258683,[Movements of facial surface in edentulous patients].,"Adult	Aged	Aged, 80 and over	Connective Tissue	Denture, Complete	Face	Humans	Middle Aged	Mouth	Mouth, Edentulous	Movement",10
7402647,The vomeronasal organ of Jacobson in the human embryo and fetus.,"Epithelium	Humans	Microscopy	Microscopy, Electron	Microscopy, Electron, Scanning	Nasal Cavity	Nasal Mucosa	Nasal Septum",10
12774414,[Role of test therapy with broad-spectrum antibiotics in the diagnosis of nonbacterial tuberculosis].,"Adolescent	Adult	Anti-Bacterial Agents	Antitubercular Agents	Diagnosis, Differential	Drug Therapy, Combination	Female	Humans	Male	Radiography	Sputum	Tuberculosis, Pulmonary",10
3732340,The 4-5 cycles per second rhythm--changes in time.,"Adolescent	Adult	Aged	Aging	Cerebral Cortex	Electroencephalography	Female	Humans	Male	Middle Aged	Twins	Twins, Monozygotic",10
7982276,Angiotensin II receptor density in bovine ovarian follicles relates to tissue renin and follicular size.,"Angiotensin II	Animals	Binding, Competitive	Body Fluids	Cattle	Enzyme Precursors	Estradiol	Female	Kinetics	Membranes	Organ Size	Ovarian Follicle	Progesterone	Receptors, Angiotensin	Renin",10
12451839,Simulation of electromagnetic fields in the human body using Finite Integration Technique (FIT).,"Body Surface Area	Cell Phones	Computer Graphics	Computer Simulation	Electric Conductivity	Electromagnetic Fields	Finite Element Analysis	Head	Humans	Imaging, Three-Dimensional	Mathematical Computing	Radiation Dosage	Tissue Distribution",10
8996472,The impact of early rheumatoid arthritis on psychological distress. A comparison between 238 patients with RA and 116 matched controls.,"Adult	Aged	Anxiety	Arthritis, Rheumatoid	Case-Control Studies	Depression	Disabled Persons	Fatigue	Female	Health Status	Humans	Interviews as Topic	Linear Models	Male	Middle Aged	Pain	Self Disclosure	Somatoform Disorders	Surveys and Questionnaires",10
9334993,Role of spinal GABA receptors in depressor responses to chemical stimulation of the A5 area in normal and hypertensive rats.,"Animals	Bicuculline	Blood Pressure	GABA Antagonists	GABA-A Receptor Agonists	GABA-A Receptor Antagonists	Glutamic Acid	Hemodynamics	Hypertension	Injections, Spinal	Male	Muscimol	Rats	Rats, Inbred SHR	Rats, Inbred WKY	Receptors, GABA	Spinal Cord	Stimulation, Chemical",10
17582967,[Conservative surgical treatment of pulmonary hydatid disease in children].,"Adolescent	Child	Child, Preschool	Echinococcosis, Pulmonary	Female	Humans	Male	Radiography	Thoracic Surgical Procedures",10
10095092,Phospholipase pathway in Alzheimer's disease brains: decrease in Galphai in dorsolateral prefrontal cortex.,"Aged	Alzheimer Disease	Brain Chemistry	Female	GTP-Binding Protein alpha Subunits, Gi-Go	Humans	Male	Middle Aged	Neurons	Prefrontal Cortex	Signal Transduction	Type C Phospholipases",10
11534859,Pro- and anti-inflammatory actions of ricinoleic acid: similarities and differences with capsaicin.,"Animals	Anti-Inflammatory Agents, Non-Steroidal	Blepharitis	Calcitonin Gene-Related Peptide	Capsaicin	Carrageenan	Cells, Cultured	Drug Synergism	Female	Ganglia, Spinal	Guinea Pigs	Inflammation	Lectins	Male	Neurokinin A	Neurons	Plant Extracts	Plant Lectins	Rats	Ricinoleic Acids	Seeds	Substance P",10
4370898,The effect of repeated vaccination in an enzootic foot-and-mouth disease area on the incidence of virus carrier cattle.,"Animals	Antibodies, Viral	Antigens, Viral	Aphthovirus	Carrier State	Cattle	Cattle Diseases	Cytopathogenic Effect, Viral	Foot-and-Mouth Disease	Kenya	Lymphoid Tissue	Male	Pharynx	Quarantine	Serologic Tests	Vaccination	Virus Cultivation",10
26604138,"Preferential PPAR-á activation reduces neuroinflammation, and blocks neurodegeneration in vivo.","Amyotrophic Lateral Sclerosis	Animals	Cell Death	Disease Models, Animal	Disease Progression	Female	Fenofibrate	Inflammation	Male	Mice	Mice, Transgenic	Mitochondria	Neurons	Neuroprotective Agents	PPAR alpha	Spinal Cord",10
22111509,iAssembler: a package for de novo assembly of Roche-454/Sanger transcriptome sequences.,"Expressed Sequence Tags	Gene Expression Profiling	High-Throughput Nucleotide Sequencing	Sequence Analysis, DNA	Software	Transcriptome",6
25724631,Government-funded universal newborn hearing screening and genetic analyses of deafness predisposing genes in Taiwan.,"Asian Continental Ancestry Group	Cohort Studies	Connexins	Female	Genetic Testing	Genotype	Government Programs	Hearing Loss	Hearing Tests	Humans	Infant, Newborn	Male	Membrane Transport Proteins	Mutation	Neonatal Screening	Taiwan",10
10430060,Paclitaxel chemotherapy after autologous stem-cell transplantation and engraftment of hematopoietic cells transduced with a retrovirus containing the multidrug resistance complementary DNA (MDR1) in metastatic breast cancer patients.,"Adult	Antigens, CD34	Antineoplastic Agents, Phytogenic	Breast Neoplasms	Combined Modality Therapy	DNA, Complementary	Drug-Related Side Effects and Adverse Reactions	Female	Genetic Therapy	Genetic Vectors	Hematopoietic Stem Cell Transplantation	Humans	Middle Aged	P-Glycoprotein	Paclitaxel	Pilot Projects	Polymerase Chain Reaction	Retroviridae	T-Lymphocyte Subsets	Transduction, Genetic	Transplantation, Autologous",10
20555200,Arsenic hyperaccumulation by Pteris vittata and Pityrogramma calomelanos: a comparative study of uptake efficiency in arsenic-treated soils and waters.,"Arsenic	Biodegradation, Environmental	Ferns	Filtration	Mitosporic Fungi	Pteris	Soil Pollutants	Water Pollutants	Water Purification",10
25576441,"Susceptibility of Rhipicephalus (Boophilus) microplus to ivermectin (200, 500 and 630 ìg/kg) in field studies in Brazil.",Acaricides	Animals	Brazil	Drug Resistance	Ivermectin	Rhipicephalus,10
16153024,Proposed OPPS rule offers modest changes.,"Ambulatory Care	Centers for Medicare and Medicaid Services (U.S.)	Emergency Service, Hospital	Humans	Prospective Payment System	United States",10
12536487,[Treatment of cervical carcinoma in mice by injecting monoclonal antibody of epidermal growth factor receptor into solid tumor].,"Administration, Topical	Animals	Antibodies, Monoclonal	Female	Mice	Receptor, Epidermal Growth Factor	Survival Analysis	Uterine Cervical Neoplasms",10
7465522,Effects of progesterone on developing chick embryos.,Animals	Body Weight	Chick Embryo	Organ Size	Progesterone,10
267944,Maintenance of genetic variability under mutation and selection pressures in a finite population.,"Alleles	Genes	Genes, Recessive	Genetic Variation	Heterozygote	Mathematics	Models, Biological	Mutation	Selection, Genetic",10
12038598,Effect of ageing on plasma lipoprotein(a) levels.,"Adult	Aged	Aged, 80 and over	Aging	Coronary Disease	Enzyme-Linked Immunosorbent Assay	Female	Humans	Japan	Lipoprotein(a)	Male	Middle Aged",10
11329126,"Nr-CAM expression in the developing mouse nervous system: ventral midline structures, specific fiber tracts, and neuropilar regions.","Animals	Cell Adhesion Molecules	Chick Embryo	Embryo, Mammalian	Embryonic and Fetal Development	Hippocampus	Immunohistochemistry	In Situ Hybridization	Mice	Nerve Fibers	Nervous System	Neuropil	Olfactory Bulb	Spinal Cord",10
10221781,In vitro regulation of rat Sertoli cell transferrin expression by tumor necrosis factor alpha and retinoic acid.,"Animals	Cells, Cultured	Gene Expression Regulation	Humans	Kinetics	Male	RNA, Messenger	Rats	Rats, Sprague-Dawley	Recombinant Proteins	Sertoli Cells	Transcription, Genetic	Transferrin	Tretinoin	Tumor Necrosis Factor-alpha",10
2473372,The major outer membrane protein of Chlamydia trachomatis: critical binding site and conformation determine the specificity of antibody binding to viable chlamydiae.,"Amino Acids	Antibodies, Bacterial	Antibodies, Monoclonal	Antibody Specificity	Bacterial Outer Membrane Proteins	Bacterial Vaccines	Binding Sites, Antibody	Chlamydia trachomatis	Enzyme-Linked Immunosorbent Assay	Epitopes	Peptide Mapping	Peptides	Protein Conformation	Serotyping	Species Specificity	Structure-Activity Relationship",10
8954342,Sensitivity of a hamster lung cell line to direct and indirect acting carcinogens.,"Animals	Carcinogens	Cell Line	Cell Survival	Cricetinae	Dose-Response Relationship, Drug	Epithelium	Lung	Succinate Dehydrogenase",10
26433907,Monitoring Chronic Myeloid Leukemia in the Real World: Gaps and Opportunities.,"Antineoplastic Agents	Disease Progression	Humans	Leukemia, Myelogenous, Chronic, BCR-ABL Positive	Medication Adherence	Molecular Diagnostic Techniques	Protein Kinase Inhibitors	Real-Time Polymerase Chain Reaction	Treatment Outcome",10
26133526,Visualization and dissemination of multidimensional proteomics data comparing protein abundance during Caenorhabditis elegans development.,"Animals	Caenorhabditis elegans	Caenorhabditis elegans Proteins	Electrophoresis, Polyacrylamide Gel	Peptide Fragments	Proteome	Proteomics	Tandem Mass Spectrometry	User-Computer Interface",10
6337857,"Subcellular localization in normal and vitamin A-deficient rat liver of vitamin A serum transport proteins, albumin, ceruloplasmin and class I major histocompatibility antigens.","Animals	Carrier Proteins	Ceruloplasmin	Histocompatibility Antigens	Liver	Male	Prealbumin	Rats	Rats, Inbred Strains	Retinol-Binding Proteins	Retinol-Binding Proteins, Plasma	Serum Albumin	Subcellular Fractions	Vitamin A Deficiency	beta 2-Microglobulin",10
19910712,Human experimentation: historical perspective of breaches of ethics in US health care.,"Codes of Ethics	History, 19th Century	History, 20th Century	Human Experimentation	Humans	Informed Consent	United States",10
9122265,A mutation in autosomal dominant myotonia congenita affects pore properties of the muscle chloride channel.,"Anions	Cell Line	Chloride Channels	Chromosome Mapping	Chromosomes, Human, Pair 7	Genes, Dominant	Humans	Iodides	Membrane Potentials	Muscle, Skeletal	Myotonia Congenita	Patch-Clamp Techniques	Point Mutation	Recombinant Proteins	Time Factors	Transfection",10
19228389,Influence of HFE variants and cellular iron on monocyte chemoattractant protein-1.,"Animals	Anti-Inflammatory Agents	Antioxidants	Cell Line, Tumor	Chemokine CCL2	Chromans	Deferoxamine	Ferric Compounds	Gene Expression	Heat-Shock Proteins	Hemochromatosis Protein	Histocompatibility Antigens Class I	Humans	Iron	Iron Chelating Agents	Membrane Proteins	Mice	Microglia	Minocycline	NF-kappa B	Neurons	Polymorphism, Single Nucleotide	Quaternary Ammonium Compounds	RNA, Messenger",3
10910491,Subarachnoid meperidine (Pethidine) causes significant nausea and vomiting during labor. The Duke Women's Anesthesia Research Group.,"Adult	Analgesia, Obstetrical	Analgesics, Opioid	Anesthesia, Spinal	Anesthetics, Intravenous	Anesthetics, Local	Apgar Score	Blood Pressure	Bupivacaine	Dose-Response Relationship, Drug	Female	Fentanyl	Humans	Meperidine	Pain Measurement	Postoperative Nausea and Vomiting	Pregnancy	Subarachnoid Space",10
8797305,[Characterization of Salmonella ser. enteritidis phage type 34 isolated from food poisoning outbreaks in Tokyo by epidemiological makers].,"Anti-Bacterial Agents	Bacteriophage Typing	Biomarkers	DNA, Bacterial	Disease Outbreaks	Drug Resistance, Microbial	Eggs	Plasmids	Salmonella Food Poisoning	Salmonella enteritidis	Tokyo",10
12911367,The effect of variable-dose diazepam on dreaming and emergence phenomena in 400 cases of ketamine-fentanyl anaesthesia.,"Adjuvants, Anesthesia	Adult	Anesthesia Recovery Period	Anesthetics, Combined	Anesthetics, Dissociative	Blood Pressure	Delirium	Diazepam	Dose-Response Relationship, Drug	Double-Blind Method	Dreams	Female	Fentanyl	Heart Rate	Humans	Ketamine	Male	Middle Aged	Patient Satisfaction",10
18502586,Development of Dermanyssus gallinae (Acari: Dermanyssidae) at different temperatures.,Animals	Female	Larva	Life Cycle Stages	Mites	Nymph	Oviposition	Ovum	Temperature,10
16252541,"Survey of general dentists regarding posterior restorations, selection criteria, and associated clinical problems.","Bicuspid	Composite Resins	Decision Making	Demography	Dental Amalgam	Dental Leakage	Dental Porcelain	Dental Restoration Failure	Dental Restoration, Permanent	Dentin Sensitivity	General Practice, Dental	Humans	Inlays	Molar	Practice Patterns, Dentists'	Statistics, Nonparametric	Surveys and Questionnaires",10
3399840,Structure and function of connective tissue in cardiac muscle: collagen types I and III in endomysial struts and pericellular fibers.,"Animals	Collagen	Connective Tissue	Heart	Male	Microscopy, Electron, Scanning	Myocardium	Rats	Rats, Inbred Strains",10
25831601,Post-cementation colorimetric evaluation of the interaction between the thickness of ceramic veneers and the shade of resin cement.,"Ceramics	Colorimetry	Dental Materials	Resins, Synthetic",10
2920666,High blood lead level in alcoholics: wine vs. beer.,Adult	Aged	Alcoholism	Beer	Female	Humans	Lead	Lead Poisoning	Male	Middle Aged	Risk Factors	Wine,10
12732097,Human aldose reductase and human small intestine aldose reductase are efficient retinal reductases: consequences for retinoid metabolism.,"Alcohol Oxidoreductases	Aldehyde Reductase	Animals	Binding Sites	Chromatography, High Pressure Liquid	Humans	Intestine, Small	Kinetics	Retinoids	Swine",10
8872066,Elevation of plasminogen activator inhibitor 1 in borderline hypertension is linked to concomitant metabolic disturbances.,Biomarkers	Blood Pressure	Body Weight	Cholesterol	Fibrinogen	Glucose	Humans	Hypertension	Lipoproteins	Male	Middle Aged	Plasminogen Activator Inhibitor 1	Risk Factors	Smoking	Sweden	Triglycerides	von Willebrand Factor,10
23115908,Clinical managers in the primary care sector: do the benefits stack up?,"Humans	Ireland	Physician Executives	Physicians, Primary Care	Practice Management, Medical	Primary Health Care	Qualitative Research",10
1703959,T helper cell epitope of rabies virus nucleoprotein defined by tri- and tetrapeptides.,"Amino Acid Sequence	Animals	Cross Reactions	Epitopes	H-2 Antigens	Hybridomas	Lymphokines	Major Histocompatibility Complex	Mice	Mice, Inbred C3H	Molecular Sequence Data	Nucleoproteins	Oligopeptides	Peptides, Cyclic	Rabies virus	Structure-Activity Relationship	T-Lymphocytes, Helper-Inducer",10
1945386,[Retropharyngeal abscess in a six-weeks-old infant].,Abscess	Anti-Bacterial Agents	Drainage	Humans	Hungary	Infant	Male	Pharyngeal Diseases	Roma	Therapeutic Irrigation,10
23210340,[The proapoptotic p53 (C72G) and p21 (C31A) polymorphisms as the risk factors for the development of primary open-angle glaucoma in Transbaikalian region].,"Asian Continental Ancestry Group	Cyclin-Dependent Kinase Inhibitor p21	Female	Gene Frequency	Genetic Predisposition to Disease	Glaucoma, Open-Angle	Humans	Incidence	Male	Middle Aged	Polymorphism, Single Nucleotide	Sequence Analysis, DNA	Siberia	Tumor Suppressor Protein p53",10
12944006,Zimbabwean adolescents' condom use: what makes a difference? Implications for intervention.,Acquired Immunodeficiency Syndrome	Adolescent	Adult	Condoms	Female	Health Education	Humans	Male	Safe Sex	Sex Characteristics	Sexual Behavior	Students	Surveys and Questionnaires	Zimbabwe,10
63342,Influence of hyposensitization of ATP level and CO2 production of mast cells in anaphylaxis.,"Adenosine Triphosphate	Anaphylaxis	Animals	Antigens	Carbon Dioxide	Desensitization, Immunologic	Female	Glucose	Histamine Release	Mast Cells	Oxidative Phosphorylation	Pyruvates	Rats	Time Factors",10
10544501,Congenital myotonic myopathy in the miniature schnauzer: an autosomal recessive trait.,Animals	Dog Diseases	Dogs	Female	Male	Myotonic Disorders	Pedigree,10
16087189,A calcium channel blocker amlodipine increases coronary blood flow via both adenosine- and NO-dependent mechanisms in ischemic hearts.,Adenosine	Amlodipine	Animals	Calcium Channel Blockers	Coronary Circulation	Coronary Vessels	Dogs	Myocardial Ischemia	Myocardium	NG-Nitroarginine Methyl Ester	Nitric Oxide	Superoxide Dismutase	Theophylline	Vasodilator Agents,10
7274211,Structures of fifteen oligosaccharides isolated from new-born meconium.,"Carbohydrate Conformation	Carbohydrate Sequence	Carbohydrates	Humans	Infant, Newborn	Magnetic Resonance Spectroscopy	Mass Spectrometry	Meconium	Oligosaccharides",10
17132486,Neuropathic injury to the levator ani occurs in 1 in 4 primiparous women.,"Adult	Cesarean Section	Delivery, Obstetric	Electromyography	Female	Humans	Incidence	Labor, Obstetric	Neuromuscular Junction	Parity	Pelvic Floor	Pregnancy	Recovery of Function	Time Factors	Wounds and Injuries",10
22858750,The role of physician assistants in a pediatric emergency department: a center review and survey.,"Attitude of Health Personnel	British Columbia	Emergency Service, Hospital	Focus Groups	Humans	Length of Stay	Medical Staff, Hospital	Patient Admission	Pediatrics	Physician Assistants	Professional Role	Surveys and Questionnaires",10
9191665,Right ventricular volumes overestimate left ventricular preload in critically ill patients.,"Analysis of Variance	Bias (Epidemiology)	Catheterization, Swan-Ganz	Critical Illness	Diastole	Echocardiography, Transesophageal	Female	Humans	Linear Models	Male	Middle Aged	Monitoring, Physiologic	Predictive Value of Tests	Prospective Studies	Pulmonary Wedge Pressure	Reproducibility of Results	Stroke Volume	Ventricular Function",10
2674373,Protein digestion in weanling pigs: effect of dietary protein source.,Absorption	Amino Acids	Animals	Dietary Proteins	Digestion	Endopeptidases	Gastrointestinal Contents	Milk	Molecular Weight	Nitrogen	Peptides	Solubility	Soybeans	Swine	Time Factors	Zea mays,10
21508294,Meningoencephalitis Due to HIV Replication Despite Plasmatic Viral Control.,"Anti-HIV Agents	Antiretroviral Therapy, Highly Active	HIV Infections	HIV-1	Humans	Meningoencephalitis	Viral Load",10
8446857,Appropriateness of the use of cardiovascular procedures: a method and results of this application.,"Aged	Angioplasty, Balloon, Coronary	Coronary Artery Bypass	Female	Health Services Misuse	Health Status	Heart Diseases	Heart Function Tests	Humans	Male	Quality of Life	Regional Health Planning	United States",10
22031479,Gender difference in albuminuria and ischemic heart disease in type 2 diabetes.,"Albuminuria	Blood Glucose	Case-Control Studies	Cross-Sectional Studies	Diabetes Mellitus, Type 2	Female	Glomerular Filtration Rate	Hemoglobin A, Glycosylated	Humans	Lipoproteins, HDL	Lipoproteins, LDL	Male	Middle Aged	Myocardial Ischemia	Odds Ratio	Risk Factors	Sex Factors",10
15086477,Effects of vitamin E on cardiovascular outcomes in people with mild-to-moderate renal insufficiency: results of the HOPE study.,"Aged	Antioxidants	Cardiovascular Diseases	Female	Humans	Kidney Failure, Chronic	Male	Middle Aged	Myocardial Infarction	Risk Factors	Severity of Illness Index	Stroke	Treatment Failure	Vitamin E",10
9164685,Prediction of obliteration of arteriovenous malformations after radiosurgery: the obliteration prediction index.,Follow-Up Studies	Humans	Intracranial Arteriovenous Malformations	Prognosis	Radiation Dosage	Radiosurgery	Treatment Outcome,10
16200402,An unusual case of uterine tube cancer (transitional cell carcinoma) co-existing with appendicitis: a case report.,"Appendicitis	Carcinoma, Transitional Cell	Combined Modality Therapy	Diagnosis, Differential	Female	Humans	Middle Aged	Uterine Neoplasms",10
21503578,Detection and identification of human papillomavirus using a PCR-restriction fragment mass polymorphism assay.,"DNA, Viral	Female	Genotype	Humans	Papillomaviridae	Papillomavirus Infections	Polymerase Chain Reaction	Polymorphism, Restriction Fragment Length	Sequence Analysis, DNA	Uterine Cervical Neoplasms",10
17455461,[Effects of methyl jasmonat on accumulation and release of tanshinones in suspension cultures of Salvia miltiorrhiza hairy root].,"Acetates	Culture Techniques	Cyclopentanes	Diterpenes, Abietane	Oxylipins	Phenanthrenes	Plant Growth Regulators	Plant Roots	Plants, Medicinal	Salvia miltiorrhiza",10
459401,[Significance of the vibration component in the injurious action of impact acceleration].,Acceleration	Animals	Contusions	Dogs	Heart Injuries	Hemorrhage	Liver	Lung Injury	Vibration,10
22736304,Knockdown of CDK6 enhances glioma sensitivity to chemotherapy.,"Animals	Antineoplastic Agents, Alkylating	Astrocytoma	Brain Neoplasms	Cell Line, Tumor	Cell Proliferation	Cyclin-Dependent Kinase 6	Dacarbazine	Drug Resistance, Neoplasm	Gene Expression Profiling	Gene Expression Regulation, Neoplastic	Gene Knockdown Techniques	Humans	Membrane Proteins	Mice	Oligonucleotide Array Sequence Analysis	Poly (ADP-Ribose) Polymerase-1	Poly(ADP-ribose) Polymerases	RNA Interference	Transcription, Genetic",10
9516567,Occurrence of gammopathies and lymphoproliferative disorders in liver transplant recipients randomized to tacrolimus (FK506)- or cyclosporine-based immunosuppression.,Adrenal Cortex Hormones	Adult	Azathioprine	Cyclosporine	Female	Humans	Liver Transplantation	Lymphoproliferative Disorders	Male	Middle Aged	Paraproteinemias	Tacrolimus,10
24428351,A comparison between the HeRO graft and conventional arteriovenous grafts in hemodialysis patients.,"Adult	Aged	Arteriovenous Shunt, Surgical	Blood Vessel Prosthesis	Female	Graft Occlusion, Vascular	Humans	Kidney Failure, Chronic	Male	Middle Aged	Prosthesis Design	Upper Extremity	Vascular Patency	Young Adult",10
7571476,"[24-hour effectiveness and tolerance of perindopril (Prestarium), an ACE inhibitor, in the treatment of mild to moderate hypertension. A 1-year Czech and Slovak study].",Adolescent	Adult	Aged	Angiotensin-Converting Enzyme Inhibitors	Antihypertensive Agents	Blood Pressure	Humans	Hypertension	Indoles	Middle Aged	Perindopril,10
12874186,Platelet glycoprotein IIb/IIIa receptor blockade improves vascular nitric oxide bioavailability in patients with coronary artery disease.,"Acetylcholine	Biological Availability	Blood Flow Velocity	Blood Platelets	Coronary Artery Disease	Endothelium, Vascular	Enzyme Inhibitors	Forearm	Humans	Male	Middle Aged	Nitric Oxide	Nitric Oxide Donors	Peptides	Platelet Aggregation Inhibitors	Platelet Glycoprotein GPIIb-IIIa Complex	Plethysmography	Tyrosine	Vasodilation	Vasodilator Agents	Vasomotor System	omega-N-Methylarginine",10
1859012,Dose-response for atropine and heart rate in infants and children anesthetized with halothane and nitrous oxide.,"Aging	Anesthesia, Inhalation	Atropine	Blood Pressure	Child	Child, Preschool	Dose-Response Relationship, Drug	Halothane	Heart Rate	Humans	Infant	Infusions, Intravenous	Nitrous Oxide",10
17336187,"Which is better for esophageal substitution in children, esophagocoloplasty or gastric transposition? A 27-year experience of a single center.","Adolescent	Anastomosis, Surgical	Child	Child, Preschool	Colon	Digestive System Surgical Procedures	Esophageal Diseases	Humans	Infant	Infant, Newborn	Retrospective Studies	Stomach",10
22227552,Simultaneous ultrasound and microwave new reactor: detailed description and energetic considerations.,Calorimetry	Cyclohexanes	Energy Transfer	Microwaves	Sonication	Water,10
23373584,Ophthalmic impairment or higher-order visual deficit? Posterior cortical atrophy: a case report.,Atrophy	Brain Diseases	Cerebral Cortex	Humans	Male	Middle Aged	Neuropsychological Tests	Ophthalmology	Perceptual Disorders	Vision Disorders	Visual Perception,10
12489187,Experimental dentin-based approaches to tissue regeneration in vital pulp therapy.,"Animals	Dental Pulp	Dental Pulp Capping	Dentin	Dogs	Extracellular Matrix	Guided Tissue Regeneration, Periodontal	Polytetrafluoroethylene",10
10596361,Effect of aging on the dissolution stability of glibenclamide/beta-cyclodextrin complex.,"Chemical Phenomena	Chemistry, Physical	Cyclodextrins	Drug Stability	Glyburide	Solubility	Solutions	Spectrophotometry, Infrared	Tablets	Time Factors	X-Ray Diffraction	beta-Cyclodextrins",10
53133,Simple differential Giemsa staining of sister chromatids after treatment with photosensitive dyes and exposure to light and the mechanism of staining.,Animals	Azure Stains	Benzimidazoles	Bromodeoxyuridine	Chromatids	Fluorescent Dyes	Light	Male	Rats	Staining and Labeling	Sunlight	Ultraviolet Rays,10
14503052,[Clinical observation on treatment of 40 SARS uncertain patients with integrative traditional Chinese and Western medicine].,"Adult	Aged	Drug Therapy, Combination	Drugs, Chinese Herbal	Female	Humans	Male	Medicine, Chinese Traditional	Middle Aged	Phytotherapy	Severe Acute Respiratory Syndrome	Uncertainty",10
8589507,Histological and mechanical comparison of hydroxyapatite-coated cobalt-chrome and titanium implants in the rabbit femur.,Animals	Biocompatible Materials	Biomechanical Phenomena	Chromium Alloys	Durapatite	Femur	Knee Prosthesis	Male	Materials Testing	Osseointegration	Prostheses and Implants	Rabbits	Time Factors	Titanium,10
15585631,Increased angiogenesis and lymphangiogenesis in inflammatory versus noninflammatory breast cancer by real-time reverse transcriptase-PCR gene expression quantification.,"Adult	Aged	Aged, 80 and over	Biomarkers, Tumor	Breast Neoplasms	Cell Proliferation	Endothelium, Vascular	Female	Gene Expression Regulation, Neoplastic	Humans	Inflammation	Lymph Nodes	Lymphangiogenesis	Middle Aged	Neovascularization, Pathologic	Prognosis	RNA, Messenger	RNA, Neoplasm	Reverse Transcriptase Polymerase Chain Reaction",10
417815,[Organization of contralateral and bilateral projections of corticospinal tracts in cats].,Animals	Cats	Horseradish Peroxidase	Motor Cortex	Spinal Cord,10
4035836,"Priapism: etiology, treatment, and results in series of 35 presentations.","Adolescent	Adult	Anemia, Sickle Cell	Arteriovenous Shunt, Surgical	Child	Humans	Male	Middle Aged	Penis	Priapism	Suction	Therapeutic Irrigation	Time Factors",10
